ID,volg_nr,debtor_nr,debtor_name,project,reference,account_manager,invoice_date,period_start,total_ex_vat,total_incl_vat,paid_amount,open_amount
8f1df40e-5144-42da-94d2-2ae1a32c947c,VFA2504855,DE2200307,Socotec Geotechnics,SCA250867 HDSR - 25SP0966 - Lease,3x LV8 4L05 HDSR-> intern voor uitlevering lease,Michelle Klijn,11-11-2025,2025/11,0.00,0.00,0.00,0.00
f0d2fede-497b-4f7e-860f-0ce03ac96781,VFA2504854,DE2200307,Socotec Geotechnics,SCA250867 HDSR - 25SP0966 - Lease,10x LV8 4L05 HDSR-> intern uitlevering lease,Michelle Klijn,11-11-2025,2025/11,0.00,0.00,0.00,0.00
aec36cc8-cacd-4a0a-9279-1378029066d6,VFA2504853,DE2200307,Socotec Geotechnics,SCA250867 HDSR - 25SP0966 - Lease,HDSR 1x LV8 20 meter->intern uitlevering lease,Jorgen Truijers,11-11-2025,2025/11,0.00,0.00,0.00,0.00
6befefe3-1dc4-4120-9240-5bdf665fb803,VFA2504852,DE2500402,Gemeente Nissewaard,SCA250893 Aanbesteding Nissewaard 85x LV8,Aanbesteding Nissewaard-> intern,Michelle Klijn,11-11-2025,2025/11,0.00,0.00,0.00,0.00
4536eb5d-a4d4-4c78-9fa5-4e4e2e44bbc2,VFA2504851,DE1900219,Wiertsema & Partners Raadgevend Ingenieurs,SCA240751 Kanaal Almelo - de Haandrik,periodieke kosten 12/11-12/11,,10-11-2025,2025/11,10391.04,12573.16,12573.16,0.00
f01d3872-66eb-476c-841b-8750510ea0e2,VFA2504850,DE2200311,Urban Lighting Innovations GMbH,SCA220636 Model NP2 4x,periodic costs,,10-11-2025,2025/11,2820.00,2820.00,2820.00,0.00
3aa759bd-14fc-400c-8430-1daf48676f9d,VFA2504849,DE2200302,TU Delft,SCA220635 2x NP4 incl. accessoires,Periodieke kosten 23/11-23/11,,10-11-2025,2025/11,3297.63,3990.13,3990.13,0.00
6de411fc-c739-44a1-a934-f716128f9357,VFA2504848,DE1600022,PWN Waterleidingbedrijf NH,SCA240811 PWN_Verzamelcontract,periodieke kosten 14/11-14/11,,10-11-2025,2025/11,2535.55,3068.02,3068.02,0.00
30447912-8b71-4dfc-99a4-2c73ccef3652,VFA2504847,G0027,Omgevingsdienst Haaglanden,"SCA160016 Gemeente Delft, geluid binnenstad",Periodieke kosten 2025,Sander den Houdijker,10-11-2025,2025/11,7932.44,9598.25,9598.25,0.00
7d4b0135-bf9c-4588-a6b6-737729060616,VFA2504846,DE1900193,Ingenieurs Bureau Land,SCA240818 4x LV8 4L05-IBL78201.27,periodieke kosten 15/11-15/11,,10-11-2025,2025/11,401.80,486.18,486.18,0.00
b17dc43f-2277-46a5-b9ea-d3a6d47c0be2,VFA2504845,DE2400375,Gemeente Venlo,SCA240816 1 x SPC,Periodieke kosten 7/11-7/11,,10-11-2025,2025/11,2221.34,2687.82,2687.82,0.00
5928ed5a-ac68-469a-9009-a46c74d28b0d,VFA2504844,G0035,Gemeente Emmen,SCA230713 Upgrade 4x SP4-> 4x NP2,Periodieke kosten 30/11-30/11,,10-11-2025,2025/11,7310.99,8846.30,8846.30,0.00
d7aa5a65-faf2-4dc1-b575-45d6c0027a49,VFA2504843,A0009,DMM Consultancy BV,SCA230719 1x NP4,Periodieke kosten 10/11-10/11,,10-11-2025,2025/11,661.51,800.43,0.00,800.43
702e24c6-077c-477a-b2ed-d5581139a405,VFA2504842,DE1900193,Ingenieurs Bureau Land,SCA200440 Aanbesteding Zuid Holland-Lease-IBL77940.01,"factuurjaar 6, termijn 2 (18 jun 2025 - 17 okt 2025)",Hans Mulder,10-11-2025,2025/11,22107.95,26750.62,26750.62,0.00
70a7f5f0-0bdf-4315-befa-c01c2f011e4e,VFA2504841,DE1700140,Gemeente Breda,SCA170203 Geluidsmetingen Chasséveld & Breepark,periode 27-11-2025 tot 27-11-2026-> in afwachting  Inkoopordernummer,,22-12-2025,2025/11,14196.32,17177.55,0.00,17177.55
baaee717-59a4-4ffd-9449-fc18e51f4ef0,VFA2504840,A0000,Aveco de Bondt B.V.,SCA250886 Periodieke kosten Vallei en Veluwe,200x LV8 4L05 Vallei en Veluwe,Michelle Klijn,07-11-2025,2025/11,67362.00,81508.02,81508.02,0.00
ff055cfe-6246-41af-a27b-038994e8b767,VFA2504839,A0000,Aveco de Bondt B.V.,,20x Batterij LV7,Michelle Klijn,07-11-2025,2025/11,441.80,534.58,534.58,0.00
e83a7469-dd08-4a93-a7de-caef57fbf941,VFA2504838,DE2200307,Socotec Geotechnics,SCA250867 HDSR - 25SP0966 - Lease,HDSR kwartaalfactuur 11/6-11/9,Michelle Klijn,07-11-2025,2025/11,8224.80,9952.01,0.00,9952.01
9e92574d-0f4b-4c68-a186-966ba1d59809,VFA2504837,DE2200307,Socotec Geotechnics,SCA250867 HDSR - 25SP0966 - Lease,HDSR deellevering 67x 10L10,Michelle Klijn,07-11-2025,2025/11,-11832.20,-14316.96,-14316.96,0.00
864c77b6-bfea-47f1-9e38-f8e36b362e58,VFA2504836,DE2200307,Socotec Geotechnics,SCA250867 HDSR - 25SP0966 - Lease,HDSR-lease nalevering 43x+16x dop,Michelle Klijn,07-11-2025,2025/11,-6827.60,-8261.40,-8261.40,0.00
9a5837c0-d300-42a0-80ea-6e98eb9b3401,VFA2504835,DE2200307,Socotec Geotechnics,SCA250867 HDSR - 25SP0966 - Lease,HDSR-lease 178x div LV8,Michelle Klijn,07-11-2025,2025/11,-20391.60,-24673.84,0.00,-24673.84
5750f636-363f-4e3c-b88c-bf8b9ac14b7b,VFA2504834,DE2200307,Socotec Geotechnics,SCA250867 HDSR - 25SP0966 - Lease,HDSR-lease aanvulling 18 x LV8 4-5,Ron Wittebol,07-11-2025,2025/11,-2700.00,-3267.00,-3267.00,0.00
68646099-aadd-478e-9acd-08ff405252f1,VFA2504833,A0000,Aveco de Bondt B.V.,SCA170095 AVECO_portal-projectnummer 215753 250,PORTALKOSTEN OKT-> PER 26 NOV -> naar admin,Hans Mulder,31-10-2025,2025/10,46156.56,55849.44,0.00,55849.44
fd115f8d-83a4-4aad-8b43-d43ecbb49d34,VFA2504832,DE2500402,Gemeente Nissewaard,SCA250893 Aanbesteding Nissewaard 85x LV8,Aanbesteding Nissewaard,Michelle Klijn,31-10-2025,2025/10,18900.00,22869.00,22869.00,0.00
b53d1683-d2a8-4d0c-82da-eb34718f3b6f,VFA2504831,DE1900219,Wiertsema & Partners Raadgevend Ingenieurs,SCA240762 Wiertsema_Verzamelcontract (p.kw.),periodieke kosten 4e kwartaal 2025,,31-10-2025,2025/10,9394.48,11367.32,11367.32,0.00
16ce8a01-79b3-4d33-8be9-0e7165f7a81d,VFA2504830,DE1800176,Sweco Nederland B.V.,SCA240756 SWECO-NL Verzamelcontract- (p.kw.),periodieke kosten Q4-2025,,31-10-2025,2025/10,13126.04,15882.51,15882.51,0.00
09c4e0f0-2ec6-46ff-b849-137b93499b0f,VFA2504829,DE1600038,Omgevingsdienst Noordzeekanaalgebied (NZKG),,huur 4x SPC+5x GD1-netwerk Damen,George Boersma,31-10-2025,2025/10,14436.50,17468.17,17468.17,0.00
175ed9d3-45e8-4fb6-a308-72eba8551eb9,VFA2504828,DE1800176,Sweco Nederland B.V.,SCA240756 SWECO-NL Verzamelcontract- (p.kw.),20xlv8,Michelle Klijn,31-10-2025,2025/10,10965.00,13267.65,13267.65,0.00
ca948dae-8fba-48a2-bc6c-16aa982ec551,VFA2504827,DE1600014,Provincie Utrecht,,Luide voertuigen,George Boersma,31-10-2025,2025/10,34199.00,41380.79,0.00,41380.79
bf6353e8-25da-4e21-adfb-1cac95453658,VFA2504826,DE1600068,AKRON,SCA250889 2x Horecasense basis-MAISON DE LA CREATION,2x Horecasense basis,Michelle Klijn,30-10-2025,2025/10,2150.00,2150.00,2150.00,0.00
a89fb117-6f5a-4e53-8ebd-1f43776d4fbf,VFA2504825,DE1800176,Sweco Nederland B.V.,SCA240756 SWECO-NL Verzamelcontract- (p.kw.),10 x LV8 4-5,Ron Wittebol,30-10-2025,2025/10,5380.50,6510.41,6510.41,0.00
2748af36-092c-4554-aee7-91d6e249bdff,VFA2504824,DE1800176,Sweco Nederland B.V.,SCA240756 SWECO-NL Verzamelcontract- (p.kw.),2 x LV8 4-5-,Ron Wittebol,30-10-2025,2025/10,1076.10,1302.08,1302.08,0.00
a8624071-e992-45ec-b8b9-a16d8fee0952,VFA2504823,A0000,Aveco de Bondt B.V.,SCA250886 Periodieke kosten Vallei en Veluwe,Periodieke kosten Vallei en Veluwe-> concept naar Ralph,Michelle Klijn,31-10-2025,2025/10,13242.60,16023.55,16023.55,0.00
48e990af-0d7c-4640-bdcf-e739ccff0925,VFA2504822,DE2000251,THV RoTS,SCA240753 THV-RoTSverzamelSCA (p.kw.),Periodieke kosten 4e kwartaal 2025-> versturen einde maand,,29-10-2025,2025/10,6510.46,6510.46,6510.46,0.00
10d40b37-68a3-4dd6-8aaf-96eeba1b42b1,VFA2504821,DE2000252,Sweco Belgium BV,SCA240764 Sweco-Belgie_Verzamelcontract (p.kw.),Periodieke kosten Q4-2025,,29-10-2025,2025/10,7454.78,7454.78,0.00,7454.78
d2f54c45-9a50-4379-b7d3-b31129d708be,VFA2504820,DE2100269,Geofoxx B.V.,SCA250891 1 x LV8 10/10-project ‘Ploen Noord 20250632’,"1 x LV8 10 m,eter kabellengte",Ron Wittebol,29-10-2025,2025/10,667.05,807.13,807.13,0.00
b0e262f5-9f03-45a7-9982-a55b7a9efe53,VFA2504819,DE2100269,Geofoxx B.V.,SCA250892 30 x LV8 4-5-project ‘De Blaak 20250881’ ink nr. 20250881,30 x LV8 4-5,Ron Wittebol,29-10-2025,2025/10,19501.50,23596.82,23596.82,0.00
538a73fc-2100-463a-8f65-5b82eb14d51f,VFA2504818,DE2500381,JH De ZoeNK,SCA250846 1x NP8-JH De ZoeNK,1x website bestelling vervanging NP8,Michelle Klijn,29-10-2025,2025/10,699.00,699.00,699.00,0.00
dfc6b1e0-7d87-4e6d-9d25-5ac7dbc00c21,VFA2504817,DE1800152,BOOT organiserend ingenieursburo B.V.,SCA230736 BOOT-Verzamelcontract- (p.kwartaal),"Vervanging LV5 mslv5i30291, mslv5i12377 en mslv5i12282; voor LV8",Ron Wittebol,29-10-2025,2025/10,1558.70,1886.03,1886.03,0.00
afbd8174-c0b1-48ce-b2cc-7ec331340de9,VFA2504816,G0033,Gemeente Rotterdam,SCA240815 4x GD1-Maasboulevard,4x GD1-Maasboulevard-25% na afronding-> 9dec in behandeling,George Boersma,29-10-2025,2025/10,7370.00,8917.70,0.00,8917.70
459400a8-0f5a-4d62-a704-32ef060ff42a,VFA2504815,DE1800152,BOOT organiserend ingenieursburo B.V.,SCA230736 BOOT-Verzamelcontract- (p.kwartaal),Periodieke kosten 4e kwartaal 2025,Irene Barten,27-10-2025,2025/10,2277.26,2755.48,2755.48,0.00
9bd77869-7d7f-4c3b-b9c0-dfa916680ef4,VFA2504814,DE1600023,RPS Advies- en Ingenieursbureau bv,SCA240755 LEASE Lekdijk 78 x LV8,Periodieke kosten 1/10-1/8/26,Omar Jarmohamed,01-10-2025,2025/10,9212.76,11147.44,11147.44,0.00
ca5a069b-df54-472a-918b-8461798ea4c8,VFA2504813,DE1600023,RPS Advies- en Ingenieursbureau bv,SCA240755 LEASE Lekdijk 78 x LV8,Periodieke kosten 1/10-1/10,Michelle Klijn,01-10-2025,2025/10,-11055.00,-13376.55,-13376.55,0.00
7d50b7ff-3221-459a-866a-b6b77c2e2cd4,VFA2504812,A0009,DMM Consultancy BV,,"Certificeren, software nalopen upgraden",Ron Wittebol,24-10-2025,2025/10,1605.00,1942.05,1942.05,0.00
46140af0-2112-4570-8cda-2bfcf27221e2,VFA2504811,DE1600068,AKRON,SCA250887 1x Horecasense Expert-VRIJE UNIVERSITEIT BRUSSEL,1x Horecasense Expert,Michelle Klijn,24-10-2025,2025/10,1695.00,1695.00,1695.00,0.00
e362b970-1a74-472d-97d9-fb3f9597ee42,VFA2504810,DE2500405,Buijtenhuis,SCA250890 2 x Waterspanningsmeter,2 x Waterspanningsmeter,Ron Wittebol,24-10-2025,2025/10,2252.00,2724.92,2724.92,0.00
121ed3f7-05bd-4da0-acc7-0338b789b9e5,VFA2504809,DE1900219,Wiertsema & Partners Raadgevend Ingenieurs,,RMA-W13,,24-10-2025,2025/10,55.40,67.03,67.03,0.00
52d19825-78c5-441e-b5e5-d71a050e71cb,VFA2504808,G0035,Gemeente Emmen,SCA250882 1 x geluidduider incl. montage,1 x geluidduider incl. montage,Ron Wittebol,24-10-2025,2025/10,3927.00,4751.67,4751.67,0.00
0b32f292-024f-4c28-ba8a-5eeb7952184d,VFA2504807,DE1800176,Sweco Nederland B.V.,SCA240756 SWECO-NL Verzamelcontract- (p.kw.),4 x LV8 10 meter kabellengte,Ron Wittebol,24-10-2025,2025/10,2220.20,2686.44,2686.44,0.00
04e329e3-a2b5-4af5-9795-6ded92ac55ac,VFA2504806,DE2200307,Socotec Geotechnics,SCA250830 SOCOTEC-Aanbesteding WRIJ-Projectnr: 24SP2864 38x,80x LV8 4L05 Aanbesteding WRIJ,Michelle Klijn,24-10-2025,2025/10,40049.28,48459.63,0.00,48459.63
d82a09aa-440a-41ee-88a3-2c019b50c4dd,VFA2504805,DE2300336,WSP Nederland B.V,,1x vervangende LV8,Michelle Klijn,24-10-2025,2025/10,0.00,0.00,0.00,0.00
7931fa5f-8a28-41af-8a62-dc1e3b16d079,VFA2504804,DE2200307,Socotec Geotechnics,SCA230728 SOCOTEC-Verzamelcontract,diverse LV8 en pp meters,Ron Wittebol,24-10-2025,2025/10,8689.75,10514.60,0.00,10514.60
62b9053e-eb9a-4f4a-b9d1-6ba737eaf773,VFA2504803,A0000,Aveco de Bondt B.V.,SCA250886 Periodieke kosten Vallei en Veluwe,90x LV8 10L10 SMIJ-Vallei en Veluwe; NTL 40x,Hans Mulder,21-10-2025,2025/10,14752.40,17850.40,17850.40,0.00
1dfe688a-14af-4a73-863d-81eff9ed7ded,VFA2504802,A0000,Aveco de Bondt B.V.,SCA250886 Periodieke kosten Vallei en Veluwe,6x LV8 diverse (extra lange) kabellengtes Vallei en Veluwe,Michelle Klijn,20-10-2025,2025/10,1972.31,2386.50,2386.50,0.00
eebb6b42-f8e1-47ed-99bd-dd65f7411675,VFA2504801,DE2400376,Gemeente Haarlem,SCA240819 Aanbesteding Haarlem p.kw.,Aanbesteding Haarlem Q3-2025,,17-10-2025,2025/10,7633.61,9236.67,9236.67,0.00
3777ba7c-c2a3-4d8d-bea4-a14c0f538142,VFA2504800,DE1800176,Sweco Nederland B.V.,SCA240756 SWECO-NL Verzamelcontract- (p.kw.),12 x LV8 diverse kabellengtes,Ron Wittebol,17-10-2025,2025/10,6732.00,8145.72,8145.72,0.00
63c31295-55fb-455f-a829-f57cc470882d,VFA2504799,A0000,Aveco de Bondt B.V.,SCA250886 Periodieke kosten Vallei en Veluwe,90x LV8 10L10 SMIJ-Vallei en Veluwe deellevering 50x,Hans Mulder,14-10-2025,2025/10,18440.50,22313.00,22313.00,0.00
1d2d7471-07c2-4efe-a923-124e5d267188,VFA2504798,A0000,Aveco de Bondt B.V.,SCA250886 Periodieke kosten Vallei en Veluwe,26x LV8 10L10 20x Vallei en Veluwe 6x Vechtstromen,Michelle Klijn,14-10-2025,2025/10,9334.26,11294.45,11294.45,0.00
8ac7df49-6dd7-4bca-8f2d-d8cd2dc3fb95,VFA2504797,DE1600012,Waterschap Rijn en IJssel,SCA230735 WRIJ-Verzamelcontract-Projectmeetnetten(p.kw.),Periodieke kosten 4e kwartaal 2025,Irene Barten,13-10-2025,2025/10,9423.00,11401.83,11401.83,0.00
ac91e5a6-2c4b-491e-b0a1-6cc1ac346acf,VFA2504796,DE1800176,Sweco Nederland B.V.,SCA230691 118x LV8 aanbesteding Zuidasdok (p.kw.),Leasekosten 4e kwartaal 2025,,13-10-2025,2025/10,4513.50,5461.33,5461.33,0.00
a1990d92-04fc-47a3-9cb2-d0822d8a6f74,VFA2504795,A0005,RIVM,SCA230714 5x LV8 project Kennisimpuls Waterkwaliteit Nutriën,Periodieke kosten 12/10-12/10,,13-10-2025,2025/10,558.45,675.72,675.72,0.00
d1ad6d92-dc2f-4f37-bc71-c8e126c7a658,VFA2504794,H0100,Stage Entertainment Nederland Producties BV,SCA230717 2x NP2 & 2x NP8-Beatrix en Circustheater,periodieke kosten 1/10-1/10,,13-10-2025,2025/10,2779.84,3363.61,3363.61,0.00
9b4447c2-0747-4aae-8aed-69396a892351,VFA2504793,DE1600057,Radion Amsterdam,SCA170161 2x NP8,Periodieke kosten 26/10-26/10,,13-10-2025,2025/10,429.32,519.48,519.48,0.00
c6044ca7-bd96-497f-a2c7-8452a42c99cc,VFA2504792,DE1600038,Omgevingsdienst Noordzeekanaalgebied (NZKG),SCA170177 NZKG - 1x SPA,Periodieke kosten 19/10-19/10,Sander den Houdijker,13-10-2025,2025/10,1736.63,2101.32,2101.32,0.00
8309e642-6be7-47f3-8635-d73eadb71131,VFA2504791,G0036,Omgevingsdienst Drenthe,SCA190364 2x NP2 RUD Drenthe,Periodieke kosten 19/10-19/10,,13-10-2025,2025/10,2693.68,3259.35,3259.35,0.00
34c4c29f-1de0-4595-a2e3-23e04965f405,VFA2504790,DE1900222,"NXD Solutions Ingenieursbureau Bouw, Industrie en Infra",SCA180288 NXD Solutions,Periodieke kosten 30/10-30/10,George Boersma,13-10-2025,2025/10,667.98,759.66,759.66,0.00
1da2a6de-e4fd-44a9-b0b6-13b83a1bf7a6,VFA2504789,DE1900193,Ingenieurs Bureau Land,SCA240825 78761-project GWM Gelderland deel 1,3e kw achteraf-Gelderland,,13-10-2025,2025/10,13069.30,15813.85,15813.85,0.00
502ef27a-5747-4f56-87bc-b21c524bf1a3,VFA2504788,DE2100281,Air,SCA210523 2x Horecasense,Periodieke kosten 12 maanden,Irene Barten,13-10-2025,2025/10,501.90,607.30,607.30,0.00
6603ac80-4071-411d-ac8c-352457a458c0,VFA2504787,DE2200307,Socotec Geotechnics,"SCA230685 Vlaardingen, Lease 106x projectnummer: 23ZP0456 (p",periodieke kosten aug-okt,Irene Barten,10-10-2025,2025/10,3640.00,4404.40,4404.40,0.00
8e0e31b2-1378-4602-8280-0696947bd575,VFA2504786,DE2200307,Socotec Geotechnics,SCA230688 Zaanstad-Lease 5 jaar-298x LV8,Periodieke kosten 4e kwartaal 2025,Irene Barten,10-10-2025,2025/10,10638.60,12872.71,12872.71,0.00
77171b3d-ffea-425d-93b3-3c51397b2722,VFA2504785,DE2000248,Aarhus Vand Forsyning A/S,SCA200436 10x Watermeters,Periodieke kosten 27/10-27/10,,10-10-2025,2025/10,1212.00,1212.00,1212.00,0.00
4fba6c9d-0591-43f3-83d4-94526483c4a2,VFA2504784,DE1800176,Sweco Nederland B.V.,,Batterijen LV 5 7 en,Ron Wittebol,10-10-2025,2025/10,331.50,401.11,401.11,0.00
53e05fc8-95db-4c31-b5b1-ab979741233b,VFA2504783,DE1800176,Sweco Nederland B.V.,,10 x LV5 batterijen,Ron Wittebol,10-10-2025,2025/10,219.00,264.99,264.99,0.00
eab776b6-8c2b-4c75-9a92-74333c3a885d,VFA2504782,DE2000239,RSK Group,SCA240757 RSK_Verzamelcontract,3 x LV8 4-5,Ron Wittebol,07-10-2025,2025/10,1927.65,2332.46,2332.46,0.00
5e64f237-5145-4d9e-90ce-5e898c53814f,VFA2504781,DE1900193,Ingenieurs Bureau Land,SCA220625 90x LV8 onderhandse aanbesteding West Betuwe (p.kw),Periodieke kosten 4e kwartaal 2025,,10-10-2025,2025/10,3110.25,3763.40,3763.40,0.00
6fe02549-7b57-4c44-aae6-78663ebe4966,VFA2504780,DE1900193,Ingenieurs Bureau Land,SCA220603 Gouda project netwerken-Lease (IBL78422) p.kwartaa,Periodieke kosten 4e kwartaal 2025,,17-10-2025,2025/10,6129.13,7416.25,7416.25,0.00
3c90988f-c6d7-417b-939b-2688c21cb81b,VFA2504779,DE1900193,Ingenieurs Bureau Land,SCA230689 Lansingerland: 140x LV8-Lease (p.kw.),Leasekosten Lansingerland 4e kwartaal 2025,,06-10-2025,2025/10,4704.00,5691.84,5691.84,0.00
176533d3-202b-4a3c-8435-64020ae81ec8,VFA2504778,DE1900202,Gemeente Vijfheerenlanden,SCA230698 121x LV8 Lease 3 jaar 2024-2026 (p.kwartaal),21x LV8 Lease Q4-periodieke kosten,,06-10-2025,2025/10,6019.75,7283.90,7283.90,0.00
c76b5e22-db13-4a8b-9301-d6e17ddcbc5d,VFA2504777,DE1700081,Gemeente 's-Hertogenbosch,SCA250883 2 x Geluidduider incl. installatie,2 x Geluidduider incl. installatie,Ron Wittebol,06-10-2025,2025/10,6904.00,8353.84,8353.84,0.00
ef540da9-aeaf-4099-8264-f0469570c54c,VFA2504776,A0000,Aveco de Bondt B.V.,SCA170095 AVECO_portal-projectnummer 215753 250,portalkosten september 2025,Hans Mulder,30-09-2025,2025/09,46040.39,55708.87,55708.87,0.00
c5810dfa-edb5-4369-ad42-881e5d738848,VFA2504775,DE1600068,AKRON,SCA210460 AKRON GENT 10x SPC,Periodieke kosten Q3-2025 achteraf 30-09,George Boersma,30-09-2025,2025/09,1237.50,1237.50,1237.50,0.00
4beaf372-ed83-437e-bc4c-9226bd99bab5,VFA2504774,DE1900219,Wiertsema & Partners Raadgevend Ingenieurs,SCA240762 Wiertsema_Verzamelcontract (p.kw.),Q3-periodieke kosten 2025,,30-09-2025,2025/09,-11059.97,-13382.56,-13382.56,0.00
ca64a11e-2abd-4efb-b43a-fe8bcb122cc6,VFA2504773,DE1900219,Wiertsema & Partners Raadgevend Ingenieurs,SCA240762 Wiertsema_Verzamelcontract (p.kw.),Q3-periodieke kosten 2025,,30-09-2025,2025/09,8161.96,9875.97,9875.97,0.00
90ca0bf2-811e-4b9c-b219-b4156a6cefb8,VFA2504772,DE1900219,Wiertsema & Partners Raadgevend Ingenieurs,SCA240762 Wiertsema_Verzamelcontract (p.kw.),Q3-periodieke kosten 2025,,30-09-2025,2025/09,11059.97,13382.56,13382.56,0.00
db2225a6-d0ef-46a0-81a1-2152613edeff,VFA2504771,A0000,Aveco de Bondt B.V.,SCA250886 Periodieke kosten Vallei en Veluwe,50x LV8 10L10 SMIJ,Hans Mulder,30-09-2025,2025/09,18440.50,22313.00,22313.00,0.00
201ea500-f5bb-4b84-882c-2cd18561a071,VFA2504770,A0010,Peutz,,2 x huur SPC voor  1 maand,Ron Wittebol,30-09-2025,2025/09,2979.00,3604.59,3604.59,0.00
0498bfe6-9c49-4d86-81a7-0c3e524b4670,VFA2504769,G0036,Omgevingsdienst Drenthe,,CH2,Jorgen Truijers,30-09-2025,2025/09,165.00,199.65,199.65,0.00
1bd9edd3-9a82-446b-95ad-42de8c6154cc,VFA2504768,DE1800176,Sweco Nederland B.V.,SCA240756 SWECO-NL Verzamelcontract- (p.kw.),10 X LV8 4-5,Ron Wittebol,30-09-2025,2025/09,5380.50,6510.41,6510.41,0.00
b41e549c-6f8a-4191-bd0c-b752ff4112e1,VFA2504767,DE1900219,Wiertsema & Partners Raadgevend Ingenieurs,SCA240750 HHNK - aanbesteding,periodieke kosten HHNK 2/7/25-2/7/26,,29-09-2025,2025/09,6315.59,7641.86,7641.86,0.00
fe956cf2-6058-4425-8381-333eeb90cba9,VFA2504766,DE1900219,Wiertsema & Partners Raadgevend Ingenieurs,SCA240750 HHNK - aanbesteding,periodieke kosten HHNK,Michelle Klijn,29-09-2025,2025/09,12205.42,14768.56,14768.56,0.00
2064b328-2306-4ea5-b7c1-29e66011b9ca,VFA2504765,DE1900219,Wiertsema & Partners Raadgevend Ingenieurs,SCA240751 Kanaal Almelo - de Haandrik,14x LV8 4L05 Almelo-de Haandrik,Michelle Klijn,29-09-2025,2025/09,-8910.79,-10782.06,-10782.06,0.00
826143b1-7d23-4ad0-9d54-83d8907e5446,VFA2504764,DE1900219,Wiertsema & Partners Raadgevend Ingenieurs,SCA240750 HHNK - aanbesteding,21x LV8 diverse kabellengtes-In bevestiging staat Almelo maar is dus HHNK!,Michelle Klijn,29-09-2025,2025/09,-385.21,-466.10,-466.10,0.00
75646269-e06d-4b25-aab6-d3992274d1ee,VFA2504763,DE1900219,Wiertsema & Partners Raadgevend Ingenieurs,SCA240750 HHNK - aanbesteding,corr. periodieke kosten VSCA-HHNK Q3-24/ Q2- 25,,29-09-2025,2025/09,6315.59,7641.86,7641.86,0.00
12e3bc30-e8f8-4e84-8bce-efff17280123,VFA2504762,DE1900219,Wiertsema & Partners Raadgevend Ingenieurs,SCA240762 Wiertsema_Verzamelcontract (p.kw.),corr. periodieke kosten VSCA-HHNK Q3-24/ Q2- 25,,29-09-2025,2025/09,-7052.50,-8533.53,-8533.53,0.00
6260fabe-bfd4-4a8c-88c3-833fe4af7041,VFA2504761,DE1900219,Wiertsema & Partners Raadgevend Ingenieurs,SCA240750 HHNK - aanbesteding,periodieke kosten 55x vanaf 2/7/2025,,14-07-2025,2025/07,-95.18,-115.17,-115.17,0.00
5a09f021-f8c6-46cd-94cc-cffa245d2832,VFA2504760,DE1900219,Wiertsema & Partners Raadgevend Ingenieurs,SCA240750 HHNK - aanbesteding,5 x LV8 4-5- -> corr. HHNK prijzen ook corr.  1 x LM7 10-10?,Ron Wittebol,29-09-2025,2025/09,-971.00,-1174.91,-1174.91,0.00
5a237929-4c44-470e-9676-c6e80d794a15,VFA2504759,DE1900219,Wiertsema & Partners Raadgevend Ingenieurs,SCA240750 HHNK - aanbesteding,50 x LV8 4-5 en 9 x LV8 10-10 -> corr. HHNK prijzen,Ron Wittebol,29-09-2025,2025/09,-8567.50,-10366.68,-10366.68,0.00
03c1c9d3-1fa7-4236-a5af-46ceaec13d88,VFA2504758,DE1900219,Wiertsema & Partners Raadgevend Ingenieurs,SCA240750 HHNK - aanbesteding,15 x LV8 4-5-> corr. HHNK prijzen,Ron Wittebol,29-09-2025,2025/09,-2172.00,-2628.12,-2628.12,0.00
ba1153cc-14fc-421f-a139-75adff8570df,VFA2504757,DE1900219,Wiertsema & Partners Raadgevend Ingenieurs,SCA240750 HHNK - aanbesteding,50 x LV8 4-5-> corr. HHNK prijzen,Ron Wittebol,29-09-2025,2025/09,-6687.50,-8091.88,-8091.88,0.00
47f0e707-af6a-41ce-8181-3e46db5f34b4,VFA2504756,O0012,Munisense BV,SCA250868 LaatJeHoren-GEMEENTE AMSTERDAM,LaatJeHoren-interne credit,George Boersma,12-06-2025,2025/09,-9545.00,-11549.45,-11549.45,0.00
425eaa05-7f54-4ac7-9822-49d4d667b6ad,VFA2504753,DE2000247,Deltares,SCA220632 KIS monitoring portal + 10x LV8,2 x LV8 4-5 voor mslv5jc4518 en mslv5j63927,Ron Wittebol,25-09-2025,2025/09,1076.10,1302.08,1302.08,0.00
4d3c7ce0-f0c1-49b0-b159-ac4fe910a443,VFA2504752,DE1800176,Sweco Nederland B.V.,SCA240756 SWECO-NL Verzamelcontract- (p.kw.),1 x LV8 10-10,Ron Wittebol,23-09-2025,2025/09,555.05,671.61,671.61,0.00
01f63b84-4918-4d74-aa3b-54d84b00f481,VFA2504751,DE1900219,Wiertsema & Partners Raadgevend Ingenieurs,SCA240750 HHNK - aanbesteding,21x LV8 diverse kabellengtes-In bevestiging staat Almelo maar is dus HHNK!,Michelle Klijn,19-09-2025,2025/09,10761.18,13021.03,13021.03,0.00
c0852df1-ec14-44f3-8d66-cab2425a6d6f,VFA2504750,DE1900219,Wiertsema & Partners Raadgevend Ingenieurs,SCA240750 HHNK - aanbesteding,21x LV8 diverse kabellengtes-In bevestiging staat Almelo maar is dus HHNK!,Michelle Klijn,19-09-2025,2025/09,-10544.96,-12759.40,-12759.40,0.00
