ID,volg_nr,project_name,debtor_name,relatie_nr,financial_status,start_date,extention_datate,end_date,sales_order,sla_type,contact_name
1a4cb159-e61a-4e82-9cb7-0741d14961c8,SCA190362,Flevoparkschool Project Gezonde Scholen,Flevoparkschool,Alwin van Halm,,23-09-2019,,23-09-2019,"0,00",Warranty (1 year),
8c864ab4-511c-4c31-9817-f5f9f93374a3,SCA190361,"noise measurement Dublin, distributeur Ierland",Amplitude Acoustics,Benny Cryan,,08-10-2019,08-10-2022,08-10-2022,"3.775,75",Warranty (1 year),
573cdedf-4c6b-4b84-bed0-dda5a03b9b7a,SCA190360,ARCELORMITTAL GENT 3xNP2 (Schrootpark + Phoenix),AKRON,Gerda Lauwers,,30-09-2019,30-09-2023,,"5.771,75",Warranty (1 year),
7786aca3-64a1-41b3-9fbd-88bb85700264,SCA190358,2 zonnepanelen,Omgevingsdienst Regio Utrecht,John Ruijer,,18-09-2019,18-09-2020,18-09-2020,"290,00",Warranty (1 year),
36ba3838-eeab-4ec7-993b-367511b6f771,SCA190357,1x SP7 Eemsdelta -geluidsmonitoring,Provincie Groningen,Jet Tolsma,,08-05-2020,08-05-2023,,"5.026,20",Full-Service,
75a1628b-e046-4283-8562-7a4d6dcfcd73,SCA190356,burenherriemeter,Nederlandse Stichting Geluidshinder,Erik Roelofsen,,02-08-2019,02-08-2020,02-08-2020,"0,00",Warranty (1 year),
aca2b64f-4bc7-4f1f-b312-fd2514afed39,SCA190354,DITSS,DITSS,Guido Delver,,12-08-2019,12-08-2022,12-08-2021,"3.847,50",Warranty (1 year),
c80488a5-f25f-4e3a-a4be-8881082ef87e,SCA190353,1x NP4- 088000aa,LBP Sight,Ton Kerkers,,01-06-2019,01-06-2022,,"2.892,50",Warranty (1 year),
7d383edd-8d9f-4e3a-aebc-07ebfe387174,SCA190352,1 x LV5 met 15 meter lange kabel,Vitens N.V.,Ton Ebbing,,06-09-2019,,31-12-2020,"567,11",Carry-IN,Irene Barten
2e513b67-6d02-44f8-9fa8-fd99ff129e8f,SCA190351,2x NP4 geluidsmeter met koffer,Omgevingsdienst West-Holland,Jeffrey Forster,,12-08-2019,,12-02-2021,"9.144,56",Carry-IN,
1e350958-0c76-4d43-9893-5d6b9add09fa,SCA190350,Soil-ID,Soil-ID bv,Patrick Wolfs,,16-10-2019,16-10-2022,16-10-2022,"4.814,80",Warranty (1 year),
816ce5bd-623c-4807-ac43-24ec34e7fcd8,SCA190349,Waterdecks Amsterdam,Gemeente Amsterdam p/a Waternet,Jan-Peter  van der Zee,,01-07-2019,01-07-2022,,"8.477,60",Full-Service,Mirjam Stevens
34eeed92-e646-4596-9776-52ae31fbcd72,SCA190348,AQ1 4x,VFA Solution BV,Eliane Khoury,,10-07-2019,,01-10-2021,"4.299,84",Warranty (1 year),Mirjam Stevens
2458d519-fe1b-4758-a749-5ffea7c5956e,SCA190347,Brussel DRINKING BY NUMBERS bvba,AKRON,Geert Dierckx,,24-07-2019,01-08-2022,22-11-2022,"1.036,00",Warranty (1 year),Mirjam Stevens
499cedfc-db75-444f-a463-02e633305a63,SCA190346,10x LV5 waterniveaumeters-project Hupsel,Waterschap Rijn en IJssel,Gert van den Houten,,01-07-2019,01-07-2022,,"5.886,70",Warranty (1 year),Irene Barten
709c6e6a-2a75-48d5-a856-edac8968762e,SCA190345,Geluidsmetingen Aletta jacobs hal,BAM Bouw en Techniek Regio Noord,Alex  Sinnige,,01-07-2019,01-07-2020,01-07-2020,"3.329,78",Carry-IN,Irene Barten
738f7fd2-7dbd-402d-9eb2-58e661ca1d62,SCA190344,CS4+ZGD,Texim,Mels Liefaard,,11-02-2019,11-02-2020,31-10-2021,"0,00",Warranty (1 year),
80005c95-e719-4fb6-ab8c-9d72eb740941,SCA190343,ARCELORMITTAL GENT (Grens bewoners (stofmeting)),AKRON,Geert Dierckx,,01-06-2019,01-07-2023,,"2.627,00",Warranty (1 year),George Boersma
4007b241-9f2a-45f8-84ed-a36cc0cab242,SCA190342,10 grondwaterniveau meters - Provincie Gelderland,Vitens N.V.,Ton Ebbing,,05-07-2019,,31-12-2020,"5.288,59",Carry-IN,Irene Barten
4d0855b5-9c67-4cea-abec-ee0b8f3da7ac,SCA190341,4 waterniveau meters inclusief portal,BOOT organiserend ingenieursburo B.V.,Diederik van Ameijde,,27-05-2019,27-05-2022,,"2.445,60",Warranty (1 year),
b332cb94-e07f-4394-bd17-41fdf69dfce9,SCA190340,Portal-Sinus B-1190591.3431,Sinus Messtechnik,Gunther Papsdorff,,28-05-2019,28-05-2020,,"2.709,50",Warranty (1 year),Mirjam Stevens
0ab1ec86-4e88-42b7-8a0a-1f0329753886,SCA190339,Rwanda onderzoek 2x NP2+2x Solarpanel,Smart Parks BV,Tim van Dam,,06-05-2019,06-05-2020,,"0,00",Warranty (1 year),
1c2d899a-7fd1-4c41-9b1e-39379ceb1983,SCA190338,"Levering van één NP4 als demo product,",Sinus Messtechnik,Gunther Papsdorff,,06-05-2019,06-05-2020,,"0,00",Warranty (1 year),Mirjam Stevens
772be143-efa0-444a-a7a7-73e4e0c9314e,SCA190337,Order NMS class 1 station,Sinus Messtechnik,Roland Salzer,,01-05-2019,01-05-2022,01-05-2021,"412,50",No Warranty,Mirjam Stevens
618d97e9-eabc-4e40-8ddf-b4534ff93ece,SCA190336,1x SP4 Studax/ KU Leuven,AKRON,Geert Dierckx,,25-05-2019,01-06-2023,,"2.221,00",Warranty (1 year),Mirjam Stevens
4533691b-4872-48c3-8f57-c04a2ae16c53,SCA190335,Geluidsmetingen met  NP2,Gemeente Papendrecht,Leen Alderliesten,,01-05-2019,01-05-2022,,"4.364,78",Carry-IN,
09a300ff-0d50-4227-90ff-61d2db7cd25c,SCA190334,Boot 1xLV5-project P19-0197-Geldersch Benedeneind,BOOT organiserend ingenieursburo B.V.,Diederik van Ameijde,,07-05-2019,07-05-2022,07-08-2023,"611,40",Warranty (1 year),
1c635453-fe0d-456b-a9ce-68aa7cbb6fa0,SCA190333,NP2,Designer Outlet Centre Roermond B.V,Robert-Jan  Vos,,01-07-2019,01-07-2022,,"12.167,12",Carry-IN,Irene Barten
7e8a96f3-b3bd-4a6c-96d7-9871d03076ea,SCA190332,59x LV5 Grondwatermeetnet Papendrecht,Ingenieurs Bureau Land,Hylke   van de Wal,,01-04-2019,01-04-2024,30-06-2025,"24.360,66",Full-Service,
810b3e94-fded-401c-8ebc-4c9b6fe0bd08,SCA190331,4xLV5,Ingenieurs Bureau Land,Hylke   van de Wal,,22-02-2019,22-02-2022,,"2.100,80",Warranty (1 year),
462f274f-1451-4a49-8bcc-9f335391169c,SCA190330,10xMSMD1A,VFA Solution BV,Eliane Khoury,,19-11-2018,,19-11-2019,"3.006,00",Warranty (1 year),Mirjam Stevens
8b4c08b7-2ae5-4a47-b8aa-15e66edb0781,SCA190328,waterkwaliteit meten met sensoren - project WaterS,RIVM,Arno Hooijboer,,01-08-2019,01-08-2022,,"10.086,08",Warranty (1 year),
3fe53a17-1903-424d-98be-d9b3eb91b458,SCA190327,kan vervallen-niet geleverd Prov.ZH,Provincie Zuid-Holland,Jan Harm Brouwer,,,,20-02-2019,"0,00",Carry-IN,
bd4af086-aed5-4259-b856-78ee3582fd7d,SCA190326,1x klasse 1 & 1x klasse 2 meetsets,Gemeente Kerkrade,Marco Roelofsen,,17-04-2019,17-04-2022,,"1.745,00",Carry-IN,
0169a5a9-401a-4662-a5ff-0b89b793d7f0,SCA190324,HMRI Module,Omgevingsdienst West-Holland,Guido Distelbrink,,10-04-2019,10-04-2020,,"300,00",Warranty (1 year),
4a3e3da5-8891-40ed-9abf-7185c153d68b,SCA190323,7x LV5 inclusief portal,BOOT organiserend ingenieursburo B.V.,Diederik van Ameijde,,05-04-2019,05-04-2022,,"4.379,80",Warranty (1 year),
71a1ae87-e1ac-458f-ba57-b1ad4cd7acd1,SCA190322,DITSS,DITSS,Guido Delver,,05-04-2019,05-04-2020,05-04-2021,"3.183,69",Carry-IN,
df5002e8-6bbe-4226-a667-64900c00e978,SCA190321,Alcedo CS4,Alcedo Beheer BV,Adriaan Kamperman,,05-04-2019,05-04-2022,31-10-2021,"932,32",Warranty (1 year),
d5d3c0f1-3b66-418c-a81c-6762a32b3d84,SCA190320,4xLV5,Aequator Groen & Ruimte bv,Jouke Rozema,,05-04-2019,05-04-2020,05-04-2022,"2.349,60",Warranty (1 year),
117a246f-5d2f-454e-9ac7-17894b43c68e,SCA190319,1 CO2 meter - nieuwe vestiging,Smallsteps B.V.,Nathalie van Es,,20-05-2019,20-05-2022,31-10-2021,"763,95",Warranty (1 year),
35916444-527c-473b-8468-a8b557fc5644,SCA190318,Zuid As,Bouwcombinatie Nieuw-Zuid,P Kamermans,,01-07-2019,01-07-2023,,"6.835,17",Full-Service,
95385f53-36a8-469f-9d29-4fbb181caaed,SCA190317,Boot 1xLV5,BOOT organiserend ingenieursburo B.V.,Diederik van Ameijde,,28-03-2019,28-03-2022,,"611,40",Warranty (1 year),
dce34aa5-782b-4390-aa90-772829bdc396,SCA190316,ANTWERP EAST N.V. (PD world Liege container termin,AKRON,Geert Dierckx,,25-05-2019,01-09-2022,,"4.407,75",Warranty (1 year),Mirjam Stevens
8aef0f04-f068-4483-a6cb-3cb1037ab423,SCA190315,Wildenborch_deel2,Waterschap Rijn en IJssel,Gert van den Houten,,05-04-2019,05-04-2022,,"5.886,70",Warranty (1 year),Irene Barten
180751c3-7f00-4e97-897a-3db77a06ea3e,SCA190314,brussel PENDA TECHNOLOGIES sprl,AKRON,Geert Dierckx,,12-04-2019,01-04-2022,12-04-2022,"1.036,00",Warranty (1 year),George Boersma
25849c0d-c857-483c-a00a-0e006b5e3d44,SCA190313,14x CS4+ 3x ZGD,Gemeente Almere,Davy de Groot,,11-03-2019,11-03-2022,31-10-2021,"4.670,50",Warranty (1 year),
0ce2d8bc-eca7-48c5-868f-a2f0ce8cfe9b,SCA190312,8x LV5  Antwerpen,Alcedo Beheer BV,Freddy Rutterkamp,,04-03-2019,04-03-2022,,"4.723,55",Warranty (1 year),
bbccc321-dcd3-44cf-897e-30ca5c2ff666,SCA190311,Horecasensekit,Tower Leisure B.V.,Elwin Giel,,10-01-2019,10-01-2022,10-01-2022,"1.675,00",Warranty (1 year),Irene Barten
d15e9e2e-3e29-446b-846e-425cebaea618,SCA190310,geluidsmetingen scouting terrein,Scouting Mierlo,Mark Sleegers,,14-02-2019,14-02-2022,14-02-2024,"2.076,00",Warranty (1 year),Irene Barten
fcd5abe8-7a3f-4fad-805e-371c3b8fcc87,SCA190309,7x SPA- Geluidsmetingen Belgie,Alcedo Beheer BV,Freddy Rutterkamp,,05-02-2019,05-02-2022,,"39.288,77",Carry-IN,
d39d3ef8-b921-41ff-a021-e8b75785842d,SCA190308,3x SPA met ingebouwde LTE-M,Alcedo Beheer BV,Freddy Rutterkamp,,25-01-2019,25-01-2022,,"20.922,51",Carry-IN,
58424ce2-ba85-4b85-94ca-c1a82b9cdc27,SCA190307,"noise measurement Dublin, distributeur Ierland",Amplitude Acoustics,Emmet English,,17-01-2019,17-01-2022,17-01-2023,"10.488,00",Warranty (1 year),Mirjam Stevens
40c50e02-b434-4345-883a-12944d86cea3,SCA190306,2x SPA-msspaj20200+msspaka0454 + 2x gateway,MIP Electronics,Jouni Lukkari,,18-06-2019,18-06-2022,,"806,25",Warranty (1 year),Mirjam Stevens
c6d48e04-a1f1-43cb-8f90-50908304f41c,SCA180305,17 waterniveau meters inclusief portal,WML Limburgs Drinkwater NV Waterleiding Maatschappij Limburg,Carrie  Schreurs,,31-12-2018,31-12-2019,31-12-2019,"14.677,79",Carry-IN,
92aa6411-a85d-4a1b-8099-165355629730,SCA180303,4x waterniveau meters inclusief portal,BOOT organiserend ingenieursburo B.V.,Diederik van Ameijde,,01-12-2018,01-12-2021,,"3.057,00",Warranty (1 year),
69fb7cd1-055b-412e-982d-806c40332aae,SCA180302,2x vaste meetopstelling Markt - 1x mobiele set,Gemeente Deurne,Marcel van der Heijden,,31-12-2018,31-12-2021,,"15.444,29",Carry-IN,
08adb255-52cd-4235-bb6b-328d2d613901,SCA180301,3 binnenklimaat meters CO2/temp/RLV,Stedin Groep Services B.V.,Richard Lindgreen,,12-12-2018,12-12-2021,12-12-2021,"1.538,85",Warranty (1 year),
c8be82f3-ee8d-42e9-a313-e0888172934b,SCA180300,2e meetset klasse 1,Omgevingsdienst Regio Utrecht,John Ruijer,,31-12-2018,31-12-2021,,"7.666,08",Carry-IN,
8ec62894-881d-4a49-98c1-dd5b5f2a4de5,SCA180299,Complete klasse 1 geluidsmeetset,Omgevingsdienst Veluwe,Raymond Veltman,,13-12-2018,13-12-2021,,"7.971,08",Carry-IN,Irene Barten
6946bc52-f4bf-4eca-9c53-3d15468fe68f,SCA180298,2 Complete klasse 1 geluidsmeetsets,RUD Utrecht,Marius Puhl,,20-12-2018,20-12-2021,,"12.627,16",Carry-IN,
f397e37c-0837-4902-b3da-b3398bc9dd3c,SCA180297,GGD TNO,Gemeente Den Haag,Wim van Doorn,,31-12-2018,31-12-2021,31-03-2020,"22.626,37",Carry-IN,
bca143fd-ff8b-47c0-a00b-5ef7fc6cd315,SCA180296,Losse gateway zonder SIM,Gemeente Hengelo,Herman Aalderink,,12-12-2018,12-12-2021,,"944,98",Carry-IN,Mirjam Stevens
24259e0b-c707-4914-909e-f24655f806ce,SCA180295,Vuurwerk Gemeente Zeist,Gemeente Zeist,Rene Scheffer,,01-12-2018,01-12-2021,01-12-2020,"9.750,00",Full-Service,
1925599c-3cf7-47bc-ba84-156ec68f0410,SCA180294,Opdracht Ede (Lunteren),Ingenieursbureau Land (Niet meer gebruiken - is abusievelijk aangemaakt),Hylke   van de Wal,,20-11-2018,20-11-2021,20-11-2020,"4.305,30",Warranty (1 year),
ff21dcb4-d001-4f80-9f1f-074a4b4500f1,SCA180293,1 CO2 meter - nieuwe vestiging,Smallsteps B.V.,Nathalie van Es,,01-11-2018,01-11-2021,31-10-2021,"468,95",Warranty (1 year),
230a879c-2aa3-4729-a003-e4c68793cdf6,SCA180292,Rotterdam Westzeedijk 120,Kindergarden Nederland B.V.,Manon Ursem,,08-11-2018,08-11-2021,08-11-2019,"997,90",Warranty (1 year),
aa31fa06-277a-4fc7-b66d-08cc8ec626ff,SCA180291,Permanente geluidsmetingen,Gemeente Venray,Ingrid Starmans,,31-12-2018,31-12-2021,31-12-2023,"27.774,90",Carry-IN,
27669cc1-efb5-4e7b-80dd-e3ed5273a4f8,SCA180290,Geluidssets klasse 1,Dijk en Waard,Peter van Drongelen,,19-12-2018,19-12-2021,19-12-2022,"14.264,74",Carry-IN,
c08e967e-6345-4b57-8222-217cb83ec68b,SCA180289,Wrij 9xLV5A-Project Hilgelo,Waterschap Rijn en IJssel,Gert van den Houten,,18-02-2019,18-02-2022,,"5.298,03",Warranty (1 year),Irene Barten
d9af5565-919d-4d42-beed-3be2fc23964c,SCA180288,NXD Solutions,"NXD Solutions Ingenieursbureau Bouw, Industrie en Infra",Bart van der Graaf,,30-10-2018,30-10-2021,,"4.154,25",Warranty (1 year),George Boersma
bd30bfb2-4fff-48e7-8fa8-a57f7ba77ca4,SCA180287,CS4 meters,Xylem Water Solutions Nederland B.V.,Marcel Pomper,,12-02-2019,12-02-2022,31-10-2021,"2.205,50",Warranty (1 year),Irene Barten
be44daa6-e8c7-4f72-9747-827c2c9d7bd0,SCA180286,Binnenklimaat Norlandia optie 2,Norlandia Kinderopvang,Nancy Pieterman,,07-02-2019,07-02-2020,31-10-2021,"6.726,40",Warranty (1 year),
edef571d-de4e-4504-955d-d82bc7435bf3,SCA180285,Demo LV5 SWECO,Sweco Nederland B.V.,Wilmer Noome,,08-10-2018,08-10-2019,08-10-2019,"0,00",Warranty (1 year),
2a6d7553-77bb-4ffd-b9e6-8f533e1788f7,SCA180284,8 waterniveau meters inclusief portal,Gemeente Papendrecht,Manfred den Boer,,05-10-2018,,05-10-2019,"5.198,96",Carry-IN,
13ffa760-39e4-4b19-a4d9-bdfea7d5de59,SCA180283,Jeroen Bruinsma,Brown Engineering,Jeroen Bruinsma,,01-10-2018,01-10-2021,31-10-2021,"0,00",Warranty (1 year),Mirjam Stevens
cfd8978f-1ed3-40d4-becd-d371d752b818,SCA180282,DEMO Horecasenseset,Geluidbureau Valersi,Martien Vrancken,,01-10-2018,01-10-2021,01-10-2021,"0,00",Warranty (1 year),George Boersma
58b7bd35-65cc-4b04-9d3f-cfad58a9bbda,SCA180281,Boot 1 watermeter,BOOT organiserend ingenieursburo B.V.,Evert van Dam,,02-10-2018,02-10-2021,,"611,40",Warranty (1 year),Irene Barten
1d8e5e90-1e88-433b-bad2-244ffe59e929,SCA180280,Eindhoven,Gemeente Eindhoven,Hans Verhoeven,,10-08-2018,03-08-2019,03-08-2019,"17.000,00",Full-Service,
e4e8744b-170d-4632-8d99-2e9ca0fde1dd,SCA180278,Uitbreiding geluidmeetnet Eindhoven,Gemeente Eindhoven,Twan van den  Broek,,01-07-2018,01-07-2023,,"83.497,42",Full-Service,
edfa4cc9-3893-44e8-aead-96c4c367d2a8,SCA180277,Koelkastsensoren + installatie,P.J. Leegwater BV,Elwin Hoekman,,01-09-2018,01-09-2021,31-10-2021,"725,75",Warranty (1 year),
5957485f-66d2-453d-ba73-3cfbf708b418,SCA180276,HS Basis (Brussel),AKRON,Geert Dierckx,,20-09-2018,20-09-2021,20-09-2021,"796,00",Warranty (1 year),George Boersma
f73807f5-b068-4a00-9f8c-87ca2d980a42,SCA180275,Geluidapparatuur (excl. geluidmeter),Sinus Messtechnik,René Rothfeld,,10-09-2018,10-03-2019,10-03-2020,"1.821,75",Warranty (1 year),Mirjam Stevens
16bde01a-bbc1-46c2-962a-476f233ff66d,SCA180274,Extra CS4 meter binnenklimaat,Stedin Groep Services B.V.,Richard Lindgreen,,01-08-2018,01-08-2021,31-10-2021,"270,15",Warranty (1 year),
2aba1bcb-98bd-429c-acc9-7214965e2e88,SCA180273,brussel,AKRON,Geert Dierckx,,27-08-2018,27-08-2021,27-08-2021,"1.036,00",Warranty (1 year),
913c82f5-5874-4f14-b4d8-f741822cc111,SCA180272,brussel,AKRON,Geert Dierckx,,24-08-2018,24-08-2021,24-08-2021,"1.036,00",Warranty (1 year),Mirjam Stevens
69890f1b-978b-4e7c-bf85-40790d46e7f3,SCA180271,Helsingin Kaivohuone Oy-horecasense-mssp8i40322,MIP Electronics,Jouni Lukkari,,01-08-2018,01-08-2021,31-10-2024,"896,40",Warranty (1 year),Mirjam Stevens
a2d5462d-09c1-4dd2-8fe8-85a51062066b,SCA180270,Binnenklimaat meter,Hugen MfA,Niels   Stoker,,01-08-2018,01-08-2019,01-08-2019,"423,95",Warranty (1 year),Irene Barten
3ef8e621-1f79-4df4-8f32-fbe392e52814,SCA180269,Boot 3x LV5,BOOT organiserend ingenieursburo B.V.,Evert van Dam,,01-08-2018,01-08-2021,,"0,00",Warranty (1 year),
42f4fdc0-c63a-4aee-a083-ae66d09fc343,SCA180268,brussel,AKRON,Geert Dierckx,,27-08-2018,27-08-2021,27-08-2021,"0,00",Warranty (1 year),George Boersma
e4692384-28df-46c6-9303-e3b09286bcbb,SCA180267,VAN MOER/antwerp east-2x SPA+2xSPC,AKRON,Gerda Lauwers,,21-08-2018,01-09-2022,,"20.662,25",Warranty (1 year),
5fda72a0-52af-4b71-b08b-7f45f33fd532,SCA180266,1x complete klasse 1 set mobiel inzetbaar,Omgevingsdienst Regio Utrecht,Robert van der Sluiszen,,25-08-2018,25-08-2021,,"6.601,08",Carry-IN,
caea811e-98c5-4ee2-ba7c-e100b965be60,SCA180265,13 waterniveau meters,BOOT organiserend ingenieursburo B.V.,Diederik van Ameijde,,15-07-2018,15-07-2021,,"8.150,61",Warranty (1 year),
a6a9f7f4-a1ca-4988-997d-784127d04d4e,SCA180264,Koop meters AKRON bestemd voor verhuur,AKRON,Geert Dierckx,,19-08-2018,19-08-2021,,"2.468,50",Warranty (1 year),Mirjam Stevens
34cdf238-aaae-4897-abd9-aec608ffc662,SCA180263,7 waterniveau meters inclusief portal,BOOT organiserend ingenieursburo B.V.,Diederik van Ameijde,,15-07-2018,15-07-2021,,"4.549,09",Warranty (1 year),Irene Barten
cc3e5778-2e5f-409b-b147-bfca0c9f5769,SCA180262,"noise measurement Dublin, distributeur Ierland",Amplitude Acoustics,Emmet English,,01-07-2018,01-07-2021,01-07-2021,"10.400,00",Warranty (1 year),
87195710-031f-40ab-9cc3-34044745a17b,SCA180261,HorecaSense basic incl 3 jaar gebruik portal,AKRON,Geert Dierckx,,20-06-2018,20-06-2021,20-06-2021,"788,00",Warranty (1 year),Mirjam Stevens
59b4625e-10b3-4e6b-a714-92347520caf8,SCA180260,Order Radboud University,AKRON,Geert Dierckx,,15-07-2018,,15-07-2019,"7.656,00",Warranty (1 year),George Boersma
02a61907-7567-4fae-b8c0-22e06f66919d,SCA180259,Eemsdelta - permanente geluidsmonitoring,Provincie Groningen,Frank IJpelaar,,20-08-2018,20-08-2020,,"16.082,80",Full-Service,Irene Barten
a385fe81-ae31-4838-8327-2ac83d6ccc4f,SCA180258,10xSPA,Eco Environmental & Acoustic Engineering,Yair Berman,,13-07-2018,13-07-2021,,"12.283,37",Warranty (1 year),
f34dfca2-6e16-4c8c-9dfa-807686de6ce5,SCA180257,vervanging van 2 grondwaterniveau meters,Vitens N.V.,Ton Ebbing,,03-07-2018,,31-12-2020,"1.057,72",Carry-IN,Irene Barten
ad733d2c-5129-4ba1-bfb7-95d2b409f207,SCA180256,Feijenoord Stadion - de Kuip,Stadion Feijenoord N.V.,Rico Salomons,,09-07-2018,09-07-2021,,"20.919,24",Carry-IN,George Boersma
6e859182-c80d-41ed-924d-3b64bea2e6bd,SCA180255,2x grondwaterniveau meters,BOOT organiserend ingenieursburo B.V.,Diederik van Ameijde,,15-06-2018,15-06-2021,,"1.448,40",Warranty (1 year),
16d2e4a6-f4f2-4918-be68-cda77a9a451b,SCA180254,3 gateways ZGI-4G,KIWA Compliance,Ruud Hennep,,01-06-2018,,01-06-2019,"2.170,00",Warranty (1 year),
51680659-733a-4526-882b-2adcefc9c695,SCA180253,4x SPA klasse 1 meetsets,n4o bv,Aneta Krikke,,25-06-2018,25-06-2021,,"22.615,06",Carry-IN,Irene Barten
4d6f613a-49f6-4668-8af5-910121c6d270,SCA180252,Akron,AKRON,Geert Dierckx,,15-08-2018,15-08-2021,15-08-2021,"6.784,00",Warranty (1 year),
83538f46-ac65-49d3-85c4-985febacda89,SCA180251,3x klasse 1 Geluidsmeters,Gemeente Barneveld,Hester Groeneveld-Dekker,,15-07-2018,15-07-2021,,"19.712,26",Carry-IN,Mirjam Stevens
e8094e10-9eb6-4c45-9460-a8c07b91a27e,SCA180250,Monitoring Gewest Brussel,AKRON,Geert Dierckx,,04-06-2018,04-06-2021,04-06-2021,"1.036,00",Warranty (1 year),George Boersma
6a978355-194a-4a0b-9d9c-61d299047553,SCA180247,Online CO2 meters - 46 stuks,Kinderopvang Haarlem,Nicolaj Konings,,01-05-2018,,01-05-2019,"10.628,10",Warranty (1 year),
8d9a9238-ff5f-473f-8cac-fe63a0cf4293,SCA180245,2 sp4 en 3 SOL,Gemeente Hengelo,Herman Aalderink,,18-05-2018,18-05-2021,,"3.602,16",Carry-IN,Mirjam Stevens
892a7b1b-d4b0-4922-b58b-3e3ba8e8766a,SCA180244,Grondwater meetpunten,Nico Neppelenbroek,,,15-05-2018,15-05-2020,15-05-2021,"4.201,68",Warranty (1 year),
f722f951-1cc5-4016-ba10-998801ca02dc,SCA180243,Geluidsmonitoring Eurocirquit,Gemeente Valkenswaard,Jan Peels,,22-08-2018,22-08-2021,,"8.848,33",Carry-IN,
bc8f52d5-e3c6-40b0-bb1b-6902feae017e,SCA180242,CO2 meter,Smallsteps B.V.,Nathalie van Es,,29-05-2018,29-05-2021,31-10-2021,"411,95",Warranty (1 year),
13a72977-fb58-40d1-9232-cd06a46fe287,SCA180241,Onderhandse Aanbesteding,Waterschap Rijn en IJssel,Michel Arendsen,,23-08-2018,23-08-2022,,"29.004,64",Carry-IN,Irene Barten
764927fa-1487-435c-ad65-381e41f9819d,SCA180240,order 11815005 d.d. 9-4-2018,Jobarco B.V. (voorheen Elspec BV),Alex van Dalen,,17-04-2018,17-04-2023,17-04-2023,"3.519,00",Warranty (5 year),
a681f2c0-1c14-47f7-b5da-5c47c834c05c,SCA180239,monitoring bouwlawaai + horecasense,Reykjavik Public Health Authority,Helgi Gudjonsson,,15-05-2018,15-05-2021,,"15.470,00",Warranty (1 year),
fd51bc06-b7d0-4dc2-861c-2d65be8e3a88,SCA180238,Geluid,Omgevingsdienst Flevoland & Gooi en Vechtstreek,Tonnie Theunissen,,18-04-2018,18-04-2021,05-09-2021,"4.096,80",Full-Service,
00eafbf6-12f6-48f6-bd58-d7abfbe2a45c,SCA180237,Geluidbeheer katwijk-‘Verplichting: 108130’,Gemeente Katwijk,Gijs Zuijderduijn,,15-04-2018,15-04-2021,,"6.838,70",Carry-IN,Mirjam Stevens
e4b4fe60-f45e-4c36-afff-dd84b52aa3de,SCA180236,Rotterdam Westzeedijk 120,Kindergarden Nederland B.V.,Paul van Eymeren,,01-08-2018,01-08-2021,01-08-2019,"2.566,92",Warranty (1 year),Mirjam Stevens
bbcd008c-c131-4957-9add-033f50b867b7,SCA180235,3x SP4 vaste meetopstellingen,Gemeente Land van Cuijk,Annemarie Craenmehr-Hesen,,01-05-2018,01-05-2021,,"8.476,28",Carry-IN,
f23f2f59-b5fe-4791-aadd-b4c83e32c390,SCA180234,Kindercentra Puck&Co,Kindercentra Puck&Co,Sandra Scholten,,18-04-2018,18-04-2021,31-10-2021,"423,95",Warranty (1 year),
ef248bb6-15ef-4085-8d05-a3429135286d,SCA180233,1x Horecasense setje,Café Averechts,,,15-03-2018,15-03-2021,,"1.645,00",Warranty (3 year),
d3361bb1-35d0-4e8b-9fe3-a8da917b06ef,SCA180232,Ramboll Finland Oy- 3x SPA-Ramboll Finland Oy,MIP Electronics,Jouni Lukkari,,15-04-2018,15-01-2019,,"14.065,75",Warranty (1 year),Mirjam Stevens
b717ce04-db15-4781-a935-c6c11c097e74,SCA180231,VOF Wolleswinkel - Hanskamp; Grondwater meetpunten,Aequator Groen & Ruimte bv,Jouke Rozema,,27-03-2018,01-02-2023,31-12-2023,"5.252,10",Warranty (3 year),
b4da1753-6c32-402c-a196-72855e73fbe4,SCA180230,9x grondwaterniveau meters; project P19-0197,BOOT organiserend ingenieursburo B.V.,Diederik van Ameijde,,10-04-2018,10-04-2022,,"6.472,00",Warranty (1 year),Irene Barten
c7158b8c-43f1-47c4-9eb8-80b5318fc3ee,SCA180229,Complete klasse 1 set,Gemeente Leeuwarden,Harmen Dijkstra,,01-04-2018,01-04-2021,01-04-2021,"4.023,60",Full-Service,
a504d879-7bf9-4a53-af17-07a14f36d22b,SCA180228,B201803000035,VFA Solution BV,Eliane Khoury,,27-03-2018,,27-03-2019,"133,00",Warranty (1 year),George Boersma
ea631216-e28e-47a2-92ff-b87ffcb76b22,SCA180227,Dimmes,D.A.Doornhein BV,Dimmes Doornhein,,27-03-2018,27-03-2023,27-03-2023,"233,40",Warranty (5 year),Mirjam Stevens
fbac6298-950f-4ca3-84fd-75045d90523e,SCA180226,La Baleine Bleue Sprl,AKRON,Geert Dierckx,,01-05-2018,01-05-2021,01-05-2021,"1.036,00",Warranty (1 year),Mirjam Stevens
1736c6a7-9dd1-4420-9e53-c1daf7547a69,SCA180225,Uitbreiding systeem + nieuwe gateway,Van Hout,Sander ter Mors,,15-05-2018,15-05-2021,31-10-2021,"2.752,30",Warranty (1 year),Irene Barten
